Academic_Year,University_Code,University_Name,Department,Degree,Overseas_Total,Overseas_Male,Overseas_Female,HKMAC_Total,HKMAC_Male,HKMAC_Female
107,1027,慈濟學校財團法人慈濟大學,物理治療學系,學士班,12,9,3,10,6,4
107,1027,慈濟學校財團法人慈濟大學,物理治療學系,碩士班,1,1,0,0,0,0
107,1027,慈濟學校財團法人慈濟大學,公共衛生學系,學士班,0,0,0,2,2,0
107,1027,慈濟學校財團法人慈濟大學,公共衛生學系,碩士班,0,0,0,3,1,2
107,1027,慈濟學校財團法人慈濟大學,兒童發展與家庭教育學系,學士班,4,0,4,1,0,1
107,1027,慈濟學校財團法人慈濟大學,社會工作學系,學士班,1,0,1,2,2,0
107,1028,臺北醫學大學,醫學人文研究所,碩士班,1,1,0,0,0,0
107,1028,臺北醫學大學,醫務管理學系,學士班,3,1,2,5,3,2
107,1028,臺北醫學大學,醫務管理學系,碩士班,0,0,0,1,1,0
107,1028,臺北醫學大學,醫學科學研究所,碩士班,0,0,0,2,1,1
107,1028,臺北醫學大學,保健營養學系,學士班,20,4,16,10,3,7
107,1028,臺北醫學大學,保健營養學系,碩士班,2,1,1,2,0,2
107,1028,臺北醫學大學,大數據科技及管理研究所,碩士班,1,1,0,0,0,0
107,1028,臺北醫學大學,生物醫學工程學系,學士班,1,1,0,1,0,1
107,1028,臺北醫學大學,生醫光機電研究所,碩士班,1,1,0,0,0,0
107,1028,臺北醫學大學,食品安全學系,學士班,1,0,1,1,0,1
107,1028,臺北醫學大學,牙醫學系,學士班,25,15,10,4,3,1
107,1028,臺北醫學大學,牙醫學系,碩士班,1,1,0,0,0,0
107,1028,臺北醫學大學,牙醫學系,博士班,1,1,0,0,0,0
107,1028,臺北醫學大學,牙體技術學系,學士班,8,2,6,1,0,1
107,1028,臺北醫學大學,口腔衛生學系,學士班,5,2,3,3,0,3
107,1028,臺北醫學大學,醫學系,學士班,66,25,41,17,11,6
107,1028,臺北醫學大學,臨床醫學研究所,博士班,1,0,1,1,1,0
107,1028,臺北醫學大學,學士後護理學系,學士班,0,0,0,1,0,1
107,1028,臺北醫學大學,護理學系,學士班,4,0,4,1,0,1
107,1028,臺北醫學大學,醫學檢驗暨生物技術學系,學士班,25,2,23,14,8,6
107,1028,臺北醫學大學,藥學系,學士班,27,6,21,12,8,4
107,1028,臺北醫學大學,藥學系,博士班,1,1,0,1,0,1
107,1028,臺北醫學大學,生藥學研究所,碩士班,0,0,0,1,1,0
107,1028,臺北醫學大學,公共衛生學系,學士班,0,0,0,4,2,2
107,1028,臺北醫學大學,公共衛生學系,博士班,0,0,0,1,1,0
107,1028,臺北醫學大學,呼吸治療學系,學士班,3,0,3,5,2,3
107,1028,臺北醫學大學,代謝與肥胖科學研究所,碩士班,1,0,1,0,0,0
107,1028,臺北醫學大學,高齡健康管理學系,學士班,1,1,0,4,1,3
107,1029,中山醫學大學,應用外國語言學系,學士班,1,1,0,0,0,0
107,1029,中山醫學大學,心理學系,學士班,7,3,4,5,1,4
107,1029,中山醫學大學,心理學系臨床心理學碩士班,碩士班,1,0,1,2,0,2
107,1029,中山醫學大學,生物醫學科學學系,學士班,4,1,3,2,1,1
107,1029,中山醫學大學,生物醫學科學學系,碩士班,1,0,1,0,0,0
107,1029,中山醫學大學,營養學系,學士班,14,2,12,4,2,2
107,1029,中山醫學大學,醫學應用化學系,學士班,1,1,0,0,0,0
107,1029,中山醫學大學,牙醫學系,學士班,11,1,10,4,0,4
107,1029,中山醫學大學,醫學系,學士班,48,19,29,21,12,9
107,1029,中山醫學大學,醫學研究所,碩士班,0,0,0,1,1,0
107,1029,中山醫學大學,護理學系,學士班,8,4,4,19,5,14
107,1029,中山醫學大學,醫學檢驗暨生物技術學系,學士班,10,4,6,13,6,7
107,1029,中山醫學大學,醫學影像暨放射科學系,學士班,5,1,4,9,4,5
107,1029,中山醫學大學,視光學系,學士班,2,2,0,3,1,2
107,1029,中山醫學大學,物理治療學系,學士班,8,1,7,17,10,7
107,1029,中山醫學大學,職能治療學系,學士班,8,0,8,16,7,9
107,1029,中山醫學大學,語言治療與聽力學系,學士班,8,1,7,29,10,19
107,1029,中山醫學大學,公共衛生學系,學士班,1,0,1,4,3,1
107,1029,中山醫學大學,醫學社會暨社會工作學系,學士班,2,0,2,2,1,1
107,1029,中山醫學大學,健康餐飲暨產業管理學系,學士班,1,0,1,1,0,1
107,1029,中山醫學大學,職業安全衛生學系,學士班,0,0,0,2,2,0
107,1030,龍華科技大學,多媒體與遊戲發展科學系,學士班,7,4,3,15,12,3
107,1030,龍華科技大學,多媒體與遊戲發展科學系,碩士班,0,0,0,5,2,3
107,1030,龍華科技大學,文化創意與數位媒體設計系,學士班,0,0,0,3,0,3
107,1030,龍華科技大學,應用外語系,學士班,2,1,1,0,0,0
107,1030,龍華科技大學,財務金融系,學士班,1,1,0,0,0,0
107,1030,龍華科技大學,企業管理系,學士班,1,0,1,3,1,2
107,1030,龍華科技大學,企業管理系,碩士班,1,1,0,2,1,1
107,1030,龍華科技大學,國際企業系,學士班,10,7,3,1,0,1
107,1030,龍華科技大學,工業管理系,學士班,1,0,1,0,0,0
107,1030,龍華科技大學,資訊管理系,學士班,0,0,0,1,0,1
107,1030,龍華科技大學,資訊網路工程系,學士班,2,2,0,1,1,0
107,1030,龍華科技大學,電機工程系,學士班,0,0,0,1,1,0
107,1030,龍華科技大學,電子工程系,學士班,0,0,0,2,2,0
107,1030,龍華科技大學,機械工程系,學士班,0,0,0,1,1,0
107,1030,龍華科技大學,觀光休閒系,學士班,0,0,0,3,1,2
107,1031,輔英科技大學,幼兒保育暨產業系,學士班,0,0,0,5,0,5
107,1031,輔英科技大學,應用外語系,學士班,7,2,5,2,2,0
107,1031,輔英科技大學,應用外語科,五專,1,0,1,0,0,0
107,1031,輔英科技大學,健康事業管理系,學士班,1,1,0,1,1,0
107,1031,輔英科技大學,生物科技系,學士班,0,0,0,1,0,1
107,1031,輔英科技大學,保健營養系,學士班,0,0,0,1,1,0
107,1031,輔英科技大學,保健營養系,碩士班,1,0,1,0,0,0
107,1031,輔英科技大學,環境工程與科學系,學士班,0,0,0,1,1,0
107,1031,輔英科技大學,護理系,學士班,1,0,1,20,11,9
107,1031,輔英科技大學,醫學檢驗生物技術系,學士班,0,0,0,1,1,0
107,1031,輔英科技大學,物理治療系,學士班,6,4,2,30,12,18
107,1031,輔英科技大學,健康美容系,學士班,3,1,2,4,0,4
107,1031,輔英科技大學,休閒與遊憩事業管理系,學士班,0,0,0,4,2,2
107,1031,輔英科技大學,職業安全衛生系,學士班,0,0,0,1,1,0
107,1032,明新學校財團法人明新科技大學,應用外語系,學士班,3,0,3,0,0,0
107,1032,明新學校財團法人明新科技大學,財務金融系,學士班,0,0,0,2,1,1
107,1032,明新學校財團法人明新科技大學,行銷與流通管理系,學士班,1,1,0,0,0,0
107,1032,明新學校財團法人明新科技大學,資訊管理系,學士班,2,2,0,0,0,0
107,1032,明新學校財團法人明新科技大學,資訊工程系,學士班,21,8,13,2,2,0
107,1032,明新學校財團法人明新科技大學,機械工程系,學士班,1,0,1,0,0,0
107,1032,明新學校財團法人明新科技大學,工業工程與管理系,學士班,1,1,0,0,0,0
107,1032,明新學校財團法人明新科技大學,幼兒保育系,學士班,3,0,3,2,0,2
107,1032,明新學校財團法人明新科技大學,化妝品應用學士學位學程,學士班,0,0,0,2,1,1
107,1032,明新學校財團法人明新科技大學,旅館事業管理系,學士班,1,1,0,3,1,2
107,1032,明新學校財團法人明新科技大學,運動管理系,學士班,0,0,0,4,2,2
107,1033,長榮大學,媒體設計科技學系,學士班,2,1,1,2,0,2
107,1033,長榮大學,數位內容設計學系,學士班,1,1,0,0,0,0
107,1033,長榮大學,美術學系,學士班,5,3,2,9,5,4
107,1033,長榮大學,美術學系,碩士班,1,1,0,0,0,0
107,1033,長榮大學,書畫藝術學系,學士班,1,0,1,2,0,2
107,1033,長榮大學,台灣文化創意產業學士學位學程,學士班,1,0,1,0,0,0
107,1033,長榮大學,應用哲學系,學士班,1,0,1,1,1,0
107,1033,長榮大學,應用日語學系,學士班,1,0,1,3,1,2
107,1033,長榮大學,翻譯學系,學士班,9,1,8,5,0,5
107,1033,長榮大學,健康心理學系,學士班,9,6,3,12,6,6
107,1033,長榮大學,大眾傳播學系,學士班,30,6,24,16,10,6
107,1033,長榮大學,會計資訊學系,學士班,1,1,0,0,0,0
107,1033,長榮大學,企業管理學系,學士班,5,4,1,1,1,0
107,1033,長榮大學,管理學院經營管理碩士班,碩士班,1,1,0,0,0,0
107,1033,長榮大學,國際企業學系,學士班,1,1,0,0,0,0
107,1033,長榮大學,醫務管理學系,學士班,2,0,2,1,0,1
107,1033,長榮大學,國際財務與商務管理學士學位學程,學士班,5,1,4,0,0,0
107,1033,長榮大學,生物科技學系,學士班,5,2,3,2,2,0
107,1033,長榮大學,保健營養學系,學士班,4,3,1,4,1,3
107,1033,長榮大學,資訊工程學系,學士班,1,0,1,3,3,0
107,1033,長榮大學,科技工程與管理學系,學士班,1,1,0,0,0,0
107,1033,長榮大學,土地管理與開發學系,學士班,1,1,0,0,0,0
107,1033,長榮大學,護理學系,學士班,0,0,0,18,7,11
107,1033,長榮大學,社會工作學系,學士班,1,1,0,13,8,5
107,1033,長榮大學,運動競技學系,學士班,1,1,0,7,4,3
107,1033,長榮大學,觀光與餐飲管理學系,學士班,22,12,10,1,0,1
107,1033,長榮大學,職業安全與衛生學系,學士班,0,0,0,1,0,1
107,1033,長榮大學,航運管理學系,學士班,16,11,5,16,8,8
107,1033,長榮大學,航運管理學系,碩士班,0,0,0,1,1,0
107,1034,弘光科技大學,文化創意產業系,學士班,0,0,0,2,1,1
107,1034,弘光科技大學,應用英語系,學士班,1,1,0,1,1,0
107,1034,弘光科技大學,健康事業管理系,學士班,1,0,1,2,1,1
107,1034,弘光科技大學,動物保健學士學位學程,學士班,2,0,2,1,0,1
107,1034,弘光科技大學,生物科技系,學士班,0,0,0,2,2,0
107,1034,弘光科技大學,營養系,學士班,5,1,4,16,10,6
107,1034,弘光科技大學,營養系_香港二技專班,學士班,0,0,0,2,0,2
107,1034,弘光科技大學,營養醫學研究所,碩士班,1,0,1,1,0,1
107,1034,弘光科技大學,資訊工程系,學士班,0,0,0,2,2,0
107,1034,弘光科技大學,生物醫學工程系,學士班,0,0,0,1,0,1
107,1034,弘光科技大學,食品科技系,學士班,7,4,3,0,0,0
107,1034,弘光科技大學,護理系,學士班,2,1,1,33,9,24
107,1034,弘光科技大學,物理治療系,學士班,7,5,2,59,35,24
107,1034,弘光科技大學,語言治療與聽力學系,學士班,0,0,0,3,0,3
107,1034,弘光科技大學,幼兒保育系,學士班,8,0,8,12,3,9
107,1034,弘光科技大學,幼兒保育系_香港二技專班,學士班,0,0,0,1,0,1
107,1034,弘光科技大學,化妝品應用系,學士班,10,0,10,15,2,13
107,1034,弘光科技大學,美髮造型設計系,學士班,7,1,6,5,4,1
107,1034,弘光科技大學,餐旅管理系,學士班,31,16,15,21,12,9
107,1034,弘光科技大學,運動休閒系,學士班,0,0,0,3,3,0
107,1035,中國醫藥大學,醫務管理學系,學士班,1,0,1,1,1,0
107,1035,中國醫藥大學,生物科技學系,學士班,3,2,1,4,4,0
107,1035,中國醫藥大學,生物科技學系,碩士班,1,1,0,0,0,0
107,1035,中國醫藥大學,營養學系,學士班,11,4,7,8,2,6
107,1035,中國醫藥大學,營養學系,碩士班,0,0,0,1,0,1
107,1035,中國醫藥大學,牙醫學系,學士班,10,4,6,2,1,1
107,1035,中國醫藥大學,牙醫學系,碩士班,1,0,1,0,0,0
107,1035,中國醫藥大學,口腔衛生學系,學士班,0,0,0,1,0,1
107,1035,中國醫藥大學,中醫學系,學士班,40,12,28,6,4,2
107,1035,中國醫藥大學,中醫學系,博士班,1,0,1,0,0,0
107,1035,中國醫藥大學,醫學系,學士班,54,29,25,18,11,7
107,1035,中國醫藥大學,護理學系,學士班,2,0,2,9,4,5
107,1035,中國醫藥大學,醫學檢驗生物技術學系,學士班,5,1,4,4,1,3
107,1035,中國醫藥大學,醫學檢驗生物技術學系,碩士班,0,0,0,2,0,2
107,1035,中國醫藥大學,生物醫學影像暨放射科學學系,學士班,2,1,1,4,1,3
107,1035,中國醫藥大學,物理治療學系,學士班,10,3,7,20,15,5
107,1035,中國醫藥大學,運動醫學系,學士班,5,3,2,4,3,1
107,1035,中國醫藥大學,藥學系,學士班,33,9,24,28,12,16
107,1035,中國醫藥大學,藥學系,碩士班,1,0,1,0,0,0
107,1035,中國醫藥大學,中國藥學暨中藥資源學系,學士班,5,1,4,4,3,1
107,1035,中國醫藥大學,藥用化妝品學系,學士班,1,0,1,6,0,6
107,1035,中國醫藥大學,針灸研究所,碩士班,1,1,0,0,0,0
107,1035,中國醫藥大學,針灸研究所,博士班,1,1,0,0,0,0
107,1035,中國醫藥大學,公共衛生學系,學士班,0,0,0,2,1,1
107,1035,中國醫藥大學,公共衛生學系,碩士班,1,1,0,1,1,0
107,1036,健行學校財團法人健行科技大學,應用外語系,學士班,1,0,1,1,1,0
107,1036,健行學校財團法人健行科技大學,企業管理系,學士班,3,1,2,0,0,0
107,1036,健行學校財團法人健行科技大學,物業經營與管理系,學士班,0,0,0,2,1,1
107,1036,健行學校財團法人健行科技大學,資訊管理系,學士班,1,1,0,0,0,0
107,1036,健行學校財團法人健行科技大學,餐旅管理系,學士班,1,0,1,1,0,1
107,1037,正修學校財團法人正修科技大學,數位多媒體設計系,學士班,0,0,0,2,1,1
107,1037,正修學校財團法人正修科技大學,時尚生活創意設計系,學士班,1,1,0,0,0,0
107,1037,正修學校財團法人正修科技大學,應用外語系,學士班,1,1,0,1,0,1
107,1037,正修學校財團法人正修科技大學,企業管理系,學士班,1,0,1,0,0,0
107,1037,正修學校財團法人正修科技大學,資訊管理系,學士班,0,0,0,1,0,1
107,1037,正修學校財團法人正修科技大學,電子工程系,學士班,23,21,2,0,0,0
107,1037,正修學校財團法人正修科技大學,資訊工程系,學士班,138,68,70,0,0,0
107,1037,正修學校財團法人正修科技大學,土木與空間資訊系,學士班,0,0,0,1,1,0
107,1037,正修學校財團法人正修科技大學,化妝品與時尚彩妝系,學士班,1,1,0,1,0,1
107,1037,正修學校財團法人正修科技大學,餐飲管理系,學士班,1,0,1,0,0,0
107,1037,正修學校財團法人正修科技大學,觀光遊憩系,學士班,2,1,1,0,0,0
107,1037,正修學校財團法人正修科技大學,休閒與運動管理系,學士班,1,0,1,1,1,0
107,1038,萬能學校財團法人萬能科技大學,商業設計系,學士班,0,0,0,2,2,0
107,1038,萬能學校財團法人萬能科技大學,企業管理系,學士班,3,3,0,0,0,0
107,1038,萬能學校財團法人萬能科技大學,行銷與流通管理系,學士班,3,3,0,1,1,0
107,1038,萬能學校財團法人萬能科技大學,資訊管理系,學士班,0,0,0,3,3,0
107,1038,萬能學校財團法人萬能科技大學,數位多媒體系,學士班,1,1,0,0,0,0
107,1038,萬能學校財團法人萬能科技大學,環境工程系,學士班,0,0,0,1,1,0
107,1038,萬能學校財團法人萬能科技大學,資訊工程系,學士班,0,0,0,3,2,1
107,1038,萬能學校財團法人萬能科技大學,航空光機電系,學士班,1,1,0,3,2,1
107,1038,萬能學校財團法人萬能科技大學,工業管理系,學士班,0,0,0,1,0,1
107,1038,萬能學校財團法人萬能科技大學,化妝品應用與管理系,學士班,2,0,2,6,0,6
107,1038,萬能學校財團法人萬能科技大學,旅館管理系,學士班,1,0,1,3,1,2
107,1038,萬能學校財團法人萬能科技大學,餐飲管理系,學士班,4,3,1,7,3,4
107,1038,萬能學校財團法人萬能科技大學,觀光與休閒事業管理系,學士班,0,0,0,2,2,0
107,1038,萬能學校財團法人萬能科技大學,航空暨運輸服務管理系,學士班,0,0,0,3,2,1
107,1039,玄奘大學,視覺傳達設計學系,學士班,5,2,3,4,1,3
107,1039,玄奘大學,時尚設計學系,學士班,7,0,7,5,1,4
107,1039,玄奘大學,影劇藝術學系,學士班,7,5,2,8,5,3
107,1039,玄奘大學,藝術與創意設計學系,學士班,1,0,1,8,4,4
107,1039,玄奘大學,應用心理學系,學士班,6,5,1,14,10,4
107,1039,玄奘大學,應用心理學系,碩士班,1,0,1,3,1,2
107,1039,玄奘大學,大眾傳播學系,學士班,9,1,8,7,4,3
107,1039,玄奘大學,廣播與電視新聞學系,學士班,3,0,3,6,4,2
107,1039,玄奘大學,企業管理學系,學士班,1,0,1,1,1,0
107,1039,玄奘大學,社會工作學系,學士班,1,0,1,4,3,1
107,1039,玄奘大學,餐旅管理學系,學士班,2,0,2,4,4,0
107,1040,建國科技大學,創意產品與遊戲設計系,學士班,1,1,0,3,3,0
107,1040,建國科技大學,空間設計系,學士班,1,0,1,2,2,0
107,1040,建國科技大學,應用外語系,學士班,2,2,0,2,1,1
107,1040,建國科技大學,行銷與服務管理系,學士班,0,0,0,1,1,0
107,1040,建國科技大學,電子工程系,學士班,1,1,0,0,0,0
107,1040,建國科技大學,機械工程系,學士班,1,1,0,2,2,0
107,1040,建國科技大學,美容系,學士班,4,0,4,2,0,2
107,1040,建國科技大學,觀光系,學士班,2,0,2,0,0,0
107,1040,建國科技大學,運動健康與休閒系,學士班,0,0,0,2,1,1
107,1041,明志科技大學,工業設計系,學士班,0,0,0,1,1,0
107,1041,明志科技大學,經營管理系,學士班,0,0,0,1,1,0
107,1041,明志科技大學,機械工程系,學士班,1,1,0,0,0,0
107,1042,高苑科技大學,應用外語系,學士班,20,8,12,1,0,1
107,1042,高苑科技大學,資訊傳播系,學士班,3,1,2,1,1,0
107,1042,高苑科技大學,資訊管理系,學士班,1,1,0,0,0,0
107,1042,高苑科技大學,機械與自動化工程系,學士班,2,2,0,0,0,0
107,1042,高苑科技大學,建築系,學士班,2,2,0,1,1,0
107,1042,高苑科技大學,觀光事業管理系,學士班,1,0,1,0,0,0
107,1043,大仁科技大學,數位多媒體設計系,學士班,0,0,0,2,0,2
107,1043,大仁科技大學,生物科技系,學士班,0,0,0,1,1,0
107,1043,大仁科技大學,食品科技系,學士班,0,0,0,1,0,1
107,1043,大仁科技大學,寵物照護暨美容學士學位學程,學士班,3,0,3,25,3,22
107,1043,大仁科技大學,護理系,學士班,0,0,0,3,1,2
107,1043,大仁科技大學,藥學系,學士班,15,7,8,23,11,12
107,1043,大仁科技大學,幼兒保育系,學士班,0,0,0,1,0,1
107,1043,大仁科技大學,社會工作系,學士班,0,0,0,5,4,1
107,1043,大仁科技大學,時尚美容應用系,學士班,1,0,1,1,1,0
107,1043,大仁科技大學,餐旅管理系,學士班,1,1,0,2,1,1
107,1043,大仁科技大學,觀光事業系,學士班,1,1,0,0,0,0
107,1043,大仁科技大學,休閒運動管理系,學士班,0,0,0,3,3,0
107,1044,聖約翰科技大學,多媒體設計系,學士班,0,0,0,3,3,0
107,1044,聖約翰科技大學,創意設計系,學士班,1,0,1,5,2,3
107,1044,聖約翰科技大學,數位文藝系,學士班,0,0,0,1,1,0
107,1044,聖約翰科技大學,應用英語系,學士班,0,0,0,2,1,1
107,1044,聖約翰科技大學,企業管理系,學士班,2,1,1,5,5,0
